#symbol	"Hepg2_with_UO126_reps_1&2_100ng"	"3ng15cycles"	"3ng20cycles"	"3ng30cycles"	"6ng15cycles"	"6ng20cycles"	"6ng30cycles"	"10ng15cycles"	"10ng20cycles"	"10ng30cycles"	"3ng15cycles_rep_2"	"3ng20cycles_rep_2"	"3ng30cycles_rep_2"	"6ng15cycles_rep_2"	"6ng20cycles_rep_2"	"6ng30cycles_rep_2"	"10ng15cycles_rep_2"	"10ng20cycles_rep_2"	"10ng30cycles_rep_2"
hsa-miR-4506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4508	3	1	5	6	4	0	4	2	1	4	1	2	1	1	5	2	0	4	36
hsa-miR-4509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-450a-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-450a-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-450a-5p	0	0	0	0	0	0	3	2	1	1	0	0	0	0	0	4	1	1	0
hsa-miR-450b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-450b-5p	3	0	0	3	0	0	1	1	2	2	0	0	2	1	5	0	1	2	2
hsa-miR-4510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-4511	1	3	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
hsa-miR-4512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4515	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0
hsa-miR-4516	5	2	3	7	3	2	5	2	5	7	2	3	6	2	3	4	3	3	5
hsa-miR-4517	1	0	3	3	1	1	1	0	3	0	0	1	0	3	0	0	1	1	1
hsa-miR-4518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-451a	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
hsa-miR-451b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-452-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-452-5p	663	44	120	346	176	199	335	216	237	752	94	132	176	121	239	450	143	434	658
hsa-miR-4520-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4520-3p	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-4520-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4521	3	1	3	11	3	6	8	1	2	15	2	2	3	1	4	3	5	1	12
hsa-miR-4522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-4523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
hsa-miR-4524a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4524a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4524b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4524b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4525	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-4526	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-4527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4529-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4529-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4532	0	0	0	1	0	1	1	0	0	2	0	2	2	0	0	3	3	3	0
hsa-miR-4533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4536-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4536-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-454-3p	111	7	20	50	28	25	46	29	38	131	10	19	29	13	30	95	18	79	117
hsa-miR-454-5p	59	18	45	84	27	34	71	44	43	129	14	18	51	26	44	66	21	52	151
hsa-miR-4540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-455-3p	262	14	23	49	31	36	63	43	52	145	18	15	39	27	24	95	41	147	151
hsa-miR-455-5p	7765	524	1243	3430	1189	1763	3372	1670	1927	7168	816	992	1902	1010	1959	4279	1336	3600	7219
hsa-miR-4632-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4632-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4633-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4633-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
hsa-miR-4636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4637	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-4638-3p	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	3
hsa-miR-4638-5p	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-4639-3p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4639-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4640-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4640-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4641	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-4642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4644	1	0	0	2	0	0	1	0	0	4	0	0	0	0	0	0	2	2	0
hsa-miR-4645-3p	1	0	0	1	0	0	0	1	2	7	0	0	6	0	0	0	2	0	1
hsa-miR-4645-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4646-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0
hsa-miR-4646-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-4647	5	0	0	0	0	0	1	0	3	4	0	0	1	2	2	1	0	1	1
hsa-miR-4648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4649-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4649-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4650-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4650-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4652-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4652-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4653-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4653-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4654	6	0	0	5	0	2	3	3	0	3	0	0	4	2	4	3	2	2	5
hsa-miR-4655-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4655-5p	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0
hsa-miR-4656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4658	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4659a-3p,hsa-miR-4659b-3p	2	0	0	3	1	0	1	0	3	4	0	0	0	1	1	1	0	1	2
hsa-miR-4659a-5p	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
hsa-miR-4659b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4660	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5
hsa-miR-4661-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4661-5p	56	4	3	12	6	5	4	8	2	16	3	4	3	3	6	7	7	19	18
hsa-miR-4662a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4662a-5p	15	2	10	13	6	9	7	8	2	26	5	1	12	7	9	7	5	11	22
hsa-miR-4662b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-4664-3p	77	3	9	28	6	11	17	4	18	33	3	7	11	8	15	30	12	23	63
hsa-miR-4664-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4665-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4665-5p	2	0	2	5	1	2	3	0	0	1	0	0	1	1	2	0	0	3	12
hsa-miR-4666a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4666a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4666b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4667-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4667-5p	2	0	0	0	0	0	1	1	0	3	0	1	1	0	1	0	0	0	0
hsa-miR-4668-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4668-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4669	4	0	5	6	2	3	9	0	2	6	0	0	2	1	4	3	1	2	3
hsa-miR-4670-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4670-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4671-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4671-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4676-3p	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0
hsa-miR-4676-5p	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-4677-3p	31	1	3	8	3	3	8	4	4	10	3	0	0	0	5	1	3	5	7
hsa-miR-4677-5p	2	0	0	0	1	0	1	1	0	1	0	0	2	0	0	1	0	0	2
hsa-miR-4678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4680-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4680-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
hsa-miR-4681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4682	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4684-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4684-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4685-3p	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-4685-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4687-3p	0	0	0	0	2	0	0	0	0	0	0	0	2	0	3	0	0	0	2
hsa-miR-4687-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4688	2	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0
hsa-miR-4689	3	0	0	1	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0
hsa-miR-4690-3p	8	1	2	0	3	6	1	1	2	4	0	0	1	0	0	0	0	8	14
hsa-miR-4690-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4691-3p	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
hsa-miR-4691-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4692	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	2	1	0	0
hsa-miR-4693-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4693-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4694-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4694-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4695-3p	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	5
hsa-miR-4695-5p	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0
hsa-miR-4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4697-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4697-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4699-3p	9	3	3	6	1	2	4	0	2	10	5	4	4	0	1	1	3	3	7
hsa-miR-4699-5p	1	0	1	1	2	0	0	0	0	3	0	0	0	1	0	0	0	0	1
hsa-miR-4700-3p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4700-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-4701-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4701-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4703-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4703-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4704-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4704-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4706	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	2	1	0	1
hsa-miR-4707-3p	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-4707-5p	3	2	1	11	3	4	9	8	6	13	3	3	9	2	3	7	1	8	28
hsa-miR-4708-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4708-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4709-3p	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	3
hsa-miR-4709-5p	1	0	0	9	0	0	0	0	0	1	0	0	0	0	0	2	0	4	0
hsa-miR-4710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4711-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4711-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4712-3p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4712-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4713-3p	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	1	0	1	0
hsa-miR-4713-5p	0	0	0	7	0	0	1	0	0	4	0	0	5	0	7	3	0	4	0
hsa-miR-4714-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4714-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4715-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4715-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4716-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4716-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4717-3p	0	0	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	2
hsa-miR-4717-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4720-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4720-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4721	0	0	0	0	0	0	1	0	0	1	0	4	0	0	0	3	1	0	0
hsa-miR-4722-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4722-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4723-3p	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0
hsa-miR-4723-5p	1	0	2	2	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1
hsa-miR-4724-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4724-5p	4	0	0	0	1	2	0	3	0	3	2	0	1	0	0	1	0	0	1
hsa-miR-4725-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4725-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4726-3p	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4726-5p	4	0	0	0	0	0	2	0	1	9	2	1	0	0	0	3	1	3	6
hsa-miR-4727-3p	3	0	2	0	0	4	0	0	1	5	0	1	8	3	0	2	1	1	3
hsa-miR-4727-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4728-3p	3	0	0	4	0	3	1	1	1	3	3	0	1	1	0	2	2	0	1
hsa-miR-4728-5p	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	3
hsa-miR-4729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-4730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4731-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4731-5p	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4732-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4732-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4733-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4733-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-4734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4735-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4735-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4738-3p	1	0	0	0	2	0	1	1	0	1	0	0	0	0	0	1	0	1	0
hsa-miR-4738-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4739	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
hsa-miR-4740-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4740-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4741	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
hsa-miR-4742-3p	1	0	1	1	1	0	2	2	0	10	0	0	3	1	1	1	0	1	4
hsa-miR-4742-5p	0	0	2	0	0	0	1	0	1	1	0	0	0	1	0	0	1	3	3
hsa-miR-4743-3p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-4743-5p	3	0	0	0	0	0	0	1	0	2	0	0	3	2	0	0	0	1	0
hsa-miR-4744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-4745-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
hsa-miR-4745-5p	16	1	15	24	0	6	6	3	7	13	4	6	7	1	7	4	2	7	21
hsa-miR-4746-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4746-5p	113	6	17	33	13	21	26	24	20	50	12	10	17	12	17	26	5	30	45
hsa-miR-4747-3p	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-4747-5p	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4749-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4749-5p	1	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-4750-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4750-5p	0	1	0	7	0	2	1	0	0	0	0	0	2	3	1	0	2	1	0
hsa-miR-4751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4753-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4753-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4754	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0
hsa-miR-4755-3p	2	1	0	0	1	0	1	3	0	3	0	0	0	0	1	4	1	2	5
hsa-miR-4755-5p	2	2	4	8	3	6	0	3	1	4	0	1	1	0	0	5	0	2	13
hsa-miR-4756-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4756-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4757-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4757-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4758-3p	0	0	1	0	1	3	0	0	1	0	1	0	1	0	0	2	0	1	4
hsa-miR-4758-5p	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-4759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4760-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4760-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4761-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4761-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4762-3p	8	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	2	1
hsa-miR-4762-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4763-3p	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4763-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4764-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4764-5p	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2
hsa-miR-4765	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-4766-3p	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
